m0,count_A,count_B,probability,standard_error
1.000000,94.0,0.0,0.940000,0.023749
0.920000,90.0,0.0,0.900000,0.030000
0.800000,95.0,0.0,0.950000,0.021794
0.600000,95.0,1.0,0.950000,0.021794
0.200000,65.0,21.0,0.650000,0.047697
0.080000,64.0,15.0,0.640000,0.048000
-0.080000,43.0,40.0,0.430000,0.049508
-0.200000,39.0,47.0,0.390000,0.048775
-0.600000,8.0,87.0,0.080000,0.027129
-0.800000,2.0,92.0,0.020000,0.014000
-0.920000,0.0,99.0,0.000000,0.000000
-1.000000,0.0,97.0,0.000000,0.000000
