m0,count_A,count_B,probability,standard_error
1.000000,99.0,0.0,0.990000,0.009950
0.920000,95.0,0.0,0.950000,0.021794
0.800000,91.0,0.0,0.910000,0.028618
0.600000,86.0,3.0,0.860000,0.034699
0.200000,67.0,20.0,0.670000,0.047021
0.080000,57.0,26.0,0.570000,0.049508
-0.080000,45.0,41.0,0.450000,0.049749
-0.200000,35.0,49.0,0.350000,0.047697
-0.600000,3.0,84.0,0.030000,0.017059
-0.800000,3.0,91.0,0.030000,0.017059
-0.920000,0.0,84.0,0.000000,0.000000
-1.000000,0.0,98.0,0.000000,0.000000
