m0,count_A,count_B,probability,standard_error
1.000000,100.0,0.0,1.000000,0.000000
0.920000,94.0,0.0,0.940000,0.023749
0.800000,97.0,0.0,0.970000,0.017059
0.600000,89.0,0.0,0.890000,0.031289
0.200000,83.0,0.0,0.830000,0.037563
0.080000,81.0,2.0,0.810000,0.039230
-0.080000,80.0,7.0,0.800000,0.040000
-0.200000,74.0,10.0,0.740000,0.043863
-0.600000,18.0,71.0,0.180000,0.038419
-0.800000,8.0,83.0,0.080000,0.027129
-0.920000,0.0,86.0,0.000000,0.000000
-1.000000,0.0,95.0,0.000000,0.000000
