m0,count_A,count_B,probability,standard_error
1.000000,0.0,0.0,0.000000,0.000000
0.920000,13.0,6.0,0.130000,0.033630
0.800000,39.0,14.0,0.390000,0.048775
0.600000,44.0,10.0,0.440000,0.049639
0.200000,35.0,12.0,0.350000,0.047697
0.080000,21.0,17.0,0.210000,0.040731
-0.080000,15.0,21.0,0.150000,0.035707
-0.200000,5.0,28.0,0.050000,0.021794
-0.600000,2.0,34.0,0.020000,0.014000
-0.800000,0.0,34.0,0.000000,0.000000
-0.920000,0.0,40.0,0.000000,0.000000
-1.000000,0.0,56.0,0.000000,0.000000
