m0,count_A,count_B,probability,standard_error
1.000000,100.0,0.0,1.000000,0.000000
0.920000,96.0,0.0,0.960000,0.019596
0.800000,96.0,1.0,0.960000,0.019596
0.600000,91.0,0.0,0.910000,0.028618
0.200000,92.0,1.0,0.920000,0.027129
0.080000,84.0,8.0,0.840000,0.036661
-0.080000,88.0,3.0,0.880000,0.032496
-0.200000,73.0,21.0,0.730000,0.044396
-0.600000,28.0,63.0,0.280000,0.044900
-0.800000,18.0,73.0,0.180000,0.038419
-0.920000,8.0,82.0,0.080000,0.027129
-1.000000,0.0,92.0,0.000000,0.000000
