m0,count_A,count_B,probability,standard_error
1.000000,99.0,0.0,0.990000,0.009950
0.920000,99.0,0.0,0.990000,0.009950
0.800000,97.0,0.0,0.970000,0.017059
0.600000,88.0,8.0,0.880000,0.032496
0.200000,59.0,34.0,0.590000,0.049183
0.080000,51.0,43.0,0.510000,0.049990
-0.080000,41.0,53.0,0.410000,0.049183
-0.200000,30.0,61.0,0.300000,0.045826
-0.600000,4.0,95.0,0.040000,0.019596
-0.800000,1.0,99.0,0.010000,0.009950
-0.920000,1.0,95.0,0.010000,0.009950
-1.000000,0.0,98.0,0.000000,0.000000
