m0,count_A,count_B,probability,standard_error
0.920000,98.0,2.0,0.980000,0.014000
0.800000,100.0,0.0,1.000000,0.000000
0.600000,100.0,0.0,1.000000,0.000000
0.200000,95.0,5.0,0.950000,0.021794
0.080000,95.0,5.0,0.950000,0.021794
-0.080000,82.0,18.0,0.820000,0.038419
-0.200000,66.0,34.0,0.660000,0.047371
-0.600000,17.0,83.0,0.170000,0.037563
-0.800000,3.0,97.0,0.030000,0.017059
-0.920000,5.0,95.0,0.050000,0.021794
