m0,count_A,count_B,probability,standard_error
0.920000,27.0,73.0,0.270000,0.044396
0.800000,28.0,72.0,0.280000,0.044900
0.600000,14.0,86.0,0.140000,0.034699
0.200000,1.0,99.0,0.010000,0.009950
0.080000,0.0,100.0,0.000000,0.000000
-0.080000,0.0,100.0,0.000000,0.000000
-0.200000,0.0,100.0,0.000000,0.000000
-0.600000,0.0,100.0,0.000000,0.000000
-0.800000,0.0,100.0,0.000000,0.000000
-0.920000,0.0,100.0,0.000000,0.000000
