m0,count_A,count_B,probability,standard_error
0.920000,100.0,0.0,1.000000,0.000000
0.800000,100.0,0.0,1.000000,0.000000
0.600000,100.0,0.0,1.000000,0.000000
0.200000,99.0,1.0,0.990000,0.009950
0.080000,99.0,1.0,0.990000,0.009950
-0.080000,91.0,9.0,0.910000,0.028618
-0.200000,73.0,27.0,0.730000,0.044396
-0.600000,10.0,90.0,0.100000,0.030000
-0.800000,4.0,96.0,0.040000,0.019596
-0.920000,0.0,100.0,0.000000,0.000000
