m0,count_A,count_B,probability,standard_error
0.920000,100.0,0.0,1.000000,0.000000
0.800000,100.0,0.0,1.000000,0.000000
0.600000,100.0,0.0,1.000000,0.000000
0.200000,100.0,0.0,1.000000,0.000000
0.080000,96.0,4.0,0.960000,0.019596
-0.080000,92.0,8.0,0.920000,0.027129
-0.200000,84.0,16.0,0.840000,0.036661
-0.600000,31.0,69.0,0.310000,0.046249
-0.800000,12.0,88.0,0.120000,0.032496
-0.920000,5.0,95.0,0.050000,0.021794
