m0,count_A,count_B,probability,standard_error
0.920000,100.0,0.0,1.000000,0.000000
0.800000,99.0,1.0,0.990000,0.009950
0.600000,100.0,0.0,1.000000,0.000000
0.200000,98.0,2.0,0.980000,0.014000
0.080000,97.0,3.0,0.970000,0.017059
-0.080000,86.0,14.0,0.860000,0.034699
-0.200000,65.0,35.0,0.650000,0.047697
-0.600000,24.0,76.0,0.240000,0.042708
-0.800000,5.0,95.0,0.050000,0.021794
-0.920000,1.0,99.0,0.010000,0.009950
