0.92,88,12,0.88,0.03249615361854384
0.8,94,6,0.94,0.023748684174075843
0.6,85,15,0.85,0.035707142142714254
0.2,49,51,0.49,0.04998999899979995
0.08,30,70,0.3,0.0458257569495584
-0.08,15,85,0.15,0.035707142142714254
-0.2,10,90,0.1,0.030000000000000002
-0.6,1,99,0.01,0.0099498743710662
-0.8,0,100,0.0,0.0
-0.92,0,100,0.0,0.0
