0.92,100,0,1.0,0.0
0.8,100,0,1.0,0.0
0.6,100,0,1.0,0.0
0.2,99,1,0.99,0.009949874371066205
0.08,93,7,0.93,0.02551470164434614
-0.08,83,17,0.83,0.037563279941985904
-0.2,63,37,0.63,0.048280430818293245
-0.6,32,68,0.32,0.0466476151587624
-0.8,5,95,0.05,0.021794494717703367
-0.92,6,94,0.06,0.023748684174075833
