0.92,96,4,0.96,0.019595917942265433
0.8,95,5,0.95,0.021794494717703377
0.6,97,3,0.97,0.017058722109231986
0.2,90,10,0.9,0.03
0.08,78,22,0.78,0.04142463035441595
-0.08,55,45,0.55,0.049749371855330994
-0.2,37,63,0.37,0.048280430818293245
-0.6,9,91,0.09,0.02861817604250837
-0.8,5,95,0.05,0.021794494717703367
-0.92,2,98,0.02,0.014
