0.92,97,3,0.97,0.017058722109231986
0.8,97,3,0.97,0.017058722109231986
0.6,98,2,0.98,0.014000000000000005
0.2,91,9,0.91,0.028618176042508364
0.08,91,8,0.91,0.028618176042508364
-0.08,81,19,0.81,0.03923009049186606
-0.2,70,30,0.7,0.045825756949558406
-0.6,47,53,0.47,0.04990991885387112
-0.8,40,60,0.4,0.04898979485566356
-0.92,17,83,0.17,0.0375632799419859
