m0,count_A,count_B,probability,standard_error
0.920000,100,0,1.000000,0.000000
0.800000,100,0,1.000000,0.000000
0.600000,100,0,1.000000,0.000000
0.200000,96,4,0.960000,0.019596
0.080000,94,6,0.940000,0.023749
-0.080000,80,20,0.800000,0.040000
-0.200000,75,25,0.750000,0.043301
-0.600000,36,64,0.360000,0.048000
-0.800000,11,89,0.110000,0.031289
-0.920000,3,97,0.030000,0.017059
