m0,count_A,count_B,probability,standard_error
0.920000,0,100,0.000000,0.000000
0.800000,2,98,0.020000,0.014000
0.600000,5,95,0.050000,0.021794
0.200000,43,57,0.430000,0.049508
0.080000,68,32,0.680000,0.046648
-0.080000,84,16,0.840000,0.036661
-0.200000,89,11,0.890000,0.031289
-0.600000,100,0,1.000000,0.000000
-0.800000,100,0,1.000000,0.000000
-0.920000,100,0,1.000000,0.000000
