m0,count_A,count_B,probability,standard_error
0.920000,100,0,1.000000,0.000000
0.800000,100,0,1.000000,0.000000
0.600000,99,1,0.990000,0.009950
0.200000,98,2,0.980000,0.014000
0.080000,95,5,0.950000,0.021794
-0.080000,100,0,1.000000,0.000000
-0.200000,98,2,0.980000,0.014000
-0.600000,91,9,0.910000,0.028618
-0.800000,81,19,0.810000,0.039230
-0.920000,57,43,0.570000,0.049508
