m0,count_A,count_B,probability,standard_error
0.920000,100.0,0.0,1.000000,0.000000
0.800000,100.0,0.0,1.000000,0.000000
0.600000,100.0,0.0,1.000000,0.000000
0.200000,100.0,0.0,1.000000,0.000000
0.080000,99.0,1.0,0.990000,0.009950
-0.080000,99.0,1.0,0.990000,0.009950
-0.200000,95.0,5.0,0.950000,0.021794
-0.600000,80.0,20.0,0.800000,0.040000
-0.800000,75.0,25.0,0.750000,0.043301
-0.920000,64.0,36.0,0.640000,0.048000
