m0,count_A,count_B,probability,standard_error
0.920000,88,12,0.880000,0.032496
0.800000,95,5,0.950000,0.021794
0.600000,100,0,1.000000,0.000000
0.200000,98,2,0.980000,0.014000
0.080000,93,7,0.930000,0.025515
-0.080000,74,26,0.740000,0.043863
-0.200000,67,33,0.670000,0.047021
-0.600000,39,61,0.390000,0.048775
-0.800000,31,69,0.310000,0.046249
-0.920000,23,77,0.230000,0.042083
