m0,count_A,count_B,probability,standard_error
0.920000,92,8,0.920000,0.027129
0.800000,84,16,0.840000,0.036661
0.600000,87,13,0.870000,0.033630
0.200000,73,27,0.730000,0.044396
0.080000,46,54,0.460000,0.049840
-0.080000,29,71,0.290000,0.045376
-0.200000,16,84,0.160000,0.036661
-0.600000,3,97,0.030000,0.017059
-0.800000,6,94,0.060000,0.023749
-0.920000,4,96,0.040000,0.019596
