m0,count_A,count_B,probability,standard_error
0.920000,97,3,0.970000,0.017059
0.800000,94,6,0.940000,0.023749
0.600000,98,2,0.980000,0.014000
0.200000,91,9,0.910000,0.028618
0.080000,90,10,0.900000,0.030000
-0.080000,64,36,0.640000,0.048000
-0.200000,50,50,0.500000,0.050000
-0.600000,25,75,0.250000,0.043301
-0.800000,42,58,0.420000,0.049356
-0.920000,37,63,0.370000,0.048280
