m0,count_A,count_B,probability,standard_error
0.920000,100.0,0.0,1.000000,0.000000
0.800000,100.0,0.0,1.000000,0.000000
0.600000,100.0,0.0,1.000000,0.000000
0.200000,98.0,2.0,0.980000,0.014000
0.080000,94.0,6.0,0.940000,0.023749
-0.080000,84.0,16.0,0.840000,0.036661
-0.200000,76.0,24.0,0.760000,0.042708
-0.600000,43.0,57.0,0.430000,0.049508
-0.800000,20.0,80.0,0.200000,0.040000
-0.920000,15.0,85.0,0.150000,0.035707
