m0,count_A,count_B,probability,standard_error
0.920000,100.0,0.0,1.000000,0.000000
0.800000,98.0,2.0,0.980000,0.014000
0.600000,82.0,18.0,0.820000,0.038419
0.200000,69.0,31.0,0.690000,0.046249
0.080000,64.0,36.0,0.640000,0.048000
-0.080000,40.0,60.0,0.400000,0.048990
-0.200000,26.0,74.0,0.260000,0.043863
-0.600000,12.0,88.0,0.120000,0.032496
-0.800000,5.0,95.0,0.050000,0.021794
-0.920000,7.0,93.0,0.070000,0.025515
