m0,count_A,count_B,probability,standard_error
0.920000,97.0,3.0,0.970000,0.017059
0.800000,95.0,5.0,0.950000,0.021794
0.600000,93.0,7.0,0.930000,0.025515
0.200000,89.0,11.0,0.890000,0.031289
0.080000,82.0,18.0,0.820000,0.038419
-0.080000,83.0,17.0,0.830000,0.037563
-0.200000,73.0,27.0,0.730000,0.044396
-0.600000,85.0,15.0,0.850000,0.035707
-0.800000,96.0,4.0,0.960000,0.019596
-0.920000,96.0,4.0,0.960000,0.019596
