m0,count_A,count_B,probability,standard_error
0.920000,64.0,36.0,0.640000,0.048000
0.800000,51.0,49.0,0.510000,0.049990
0.600000,47.0,53.0,0.470000,0.049910
0.200000,40.0,60.0,0.400000,0.048990
0.080000,35.0,65.0,0.350000,0.047697
-0.080000,29.0,71.0,0.290000,0.045376
-0.200000,29.0,71.0,0.290000,0.045376
-0.600000,14.0,86.0,0.140000,0.034699
-0.800000,11.0,89.0,0.110000,0.031289
-0.920000,1.0,99.0,0.010000,0.009950
