m0,count_A,count_B,probability,standard_error
0.920000,98,2,0.980000,0.014000
0.800000,96,4,0.960000,0.019596
0.600000,86,14,0.860000,0.034699
0.200000,64,36,0.640000,0.048000
0.080000,69,31,0.690000,0.046249
-0.080000,48,52,0.480000,0.049960
-0.200000,39,61,0.390000,0.048775
-0.600000,6,94,0.060000,0.023749
-0.800000,3,97,0.030000,0.017059
-0.920000,6,94,0.060000,0.023749
