m0,count_A,count_B,probability,standard_error
0.920000,67,33,0.670000,0.047021
0.800000,90,10,0.900000,0.030000
0.600000,92,8,0.920000,0.027129
0.200000,91,9,0.910000,0.028618
0.080000,88,12,0.880000,0.032496
-0.080000,92,8,0.920000,0.027129
-0.200000,94,6,0.940000,0.023749
-0.600000,100,0,1.000000,0.000000
-0.800000,99,1,0.990000,0.009950
-0.920000,100,0,1.000000,0.000000
