m0,count_A,count_B,probability,standard_error
0.920000,85,15,0.850000,0.035707
0.800000,87,13,0.870000,0.033630
0.600000,56,44,0.560000,0.049639
0.200000,35,65,0.350000,0.047697
0.080000,18,82,0.180000,0.038419
-0.080000,10,90,0.100000,0.030000
-0.200000,4,96,0.040000,0.019596
-0.600000,0,100,0.000000,0.000000
-0.800000,0,100,0.000000,0.000000
-0.920000,1,99,0.010000,0.009950
