m0,count_A,count_B,probability,standard_error
0.920000,93,7,0.930000,0.025515
0.800000,100,0,1.000000,0.000000
0.600000,100,0,1.000000,0.000000
0.200000,100,0,1.000000,0.000000
0.080000,98,2,0.980000,0.014000
-0.080000,98,2,0.980000,0.014000
-0.200000,98,2,0.980000,0.014000
-0.600000,74,26,0.740000,0.043863
-0.800000,72,28,0.720000,0.044900
-0.920000,54,46,0.540000,0.049840
