m0,count_A,count_B,probability,standard_error
0.920000,0,81,0.000000,0.000000
0.800000,1,73,0.013514,0.013422
0.600000,5,63,0.073529,0.031651
0.200000,36,22,0.620690,0.063712
0.080000,40,24,0.625000,0.060515
-0.080000,49,22,0.690141,0.054881
-0.200000,42,14,0.750000,0.057864
-0.600000,44,4,0.916667,0.039893
-0.800000,31,1,0.968750,0.030758
-0.920000,8,0,1.000000,0.000000
