m0,count_A,count_B,probability,standard_error
0.920000,100,0,1.000000,0.000000
0.800000,100,0,1.000000,0.000000
0.600000,100,0,1.000000,0.000000
0.200000,100,0,1.000000,0.000000
0.080000,100,0,1.000000,0.000000
-0.080000,100,0,1.000000,0.000000
-0.200000,100,0,1.000000,0.000000
-0.600000,86,14,0.860000,0.034699
-0.800000,69,31,0.690000,0.046249
-0.920000,38,62,0.380000,0.048539
